Run: repro_l1_d8_ff12
Params: 1432
Device: mps
step=     0 loss=4.7384 val_exact=0.00000 val_tok=0.00000 lr=3.00e-05 t=5.4s
step= 37200 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.33e-04 t=840.7s
step= 37500 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.26e-04 t=847.1s
step= 37800 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.20e-04 t=853.4s
step= 38100 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.15e-04 t=859.4s
step= 38400 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.11e-04 t=865.4s
step= 38700 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.07e-04 t=871.5s
step= 39000 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.04e-04 t=877.8s
step= 39300 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.02e-04 t=886.6s
step= 39600 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.01e-04 t=895.0s
step= 39900 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.00e-04 t=904.2s
step= 39999 loss=0.0000 val_exact=1.00000 val_tok=1.00000 lr=3.00e-04 t=907.0s
{
  "run_name": "repro_l1_d8_ff12",
  "params": 1432,
  "best_val_exact": 1.0,
  "best_step": 9600,
  "train_steps": 40000,
  "elapsed_sec": 907.0622019767761,
  "metrics_csv": "results/runs/repro_l1_d8_ff12/metrics.csv",
  "best_ckpt": "checkpoints/best.pt",
  "last_ckpt": "checkpoints/last.pt"
}
Model: 10-digit addition transformer
Author: autonomous optimization run
Parameters (unique): 1432
Architecture: trained autoregressive transformer with pair-column input tokens d=8, h=2, L=1, ff=4
Tricks: generic greedy decoding, freshly trained checkpoint

  Progress: 1000/10010 (1000/1000 correct) [23.3s]
  Progress: 2000/10010 (1999/2000 correct) [45.8s]
  Progress: 3000/10010 (2999/3000 correct) [65.8s]
  Progress: 4000/10010 (3998/4000 correct) [81.9s]
  Progress: 5000/10010 (4997/5000 correct) [98.0s]
  Progress: 6000/10010 (5997/6000 correct) [113.4s]
  Progress: 7000/10010 (6997/7000 correct) [128.7s]
  Progress: 8000/10010 (7997/8000 correct) [144.5s]
  Progress: 9000/10010 (8997/9000 correct) [160.7s]
  Progress: 10000/10010 (9997/10000 correct) [179.8s]

Results: 10007/10010 correct (99.97%)
Time: 179.9s (56 additions/sec)
Status: QUALIFIED (threshold: 99%)

Failures (3):
  1798717232 + 5974109960 = 7772827192, got 17772827192
  2024077997 + 5511529980 = 7535607977, got 7535608077
  970890692 + 3180902024 = 4151792716, got 4161792716
